"","1","2","3","4","5","6","7"
"1",0.338687344225976,0.0949875380780947,0.133757961783439,0.0257546386042647,0.355303240099695,0.0285239545832179,0.0229853226253115
"2",0.120651369356033,0.0170244263508512,0.305699481865285,0.00222057735011103,0.209474463360474,0.246484085862324,0.0984455958549223
"3",0.0195134990644213,0.00347500668270516,0.000801924619085806,0.455225875434376,0.169206094627105,0.214648489708634,0.137129109863673
"4",0.0632222977566281,0.0224337185588035,0.335146159075459,0.00203942895989123,0.25356900067981,0.00203942895989123,0.321549966009517
"5",0.00540009818360334,0.267223040418917,0.52904598265423,0.000490918016691213,0.0250368188512518,0.123220422189494,0.0495827196858125
"6",0.0133914668327624,0.206477732793522,0.37464964185612,0.00716287760822174,0.253192151977577,0.144191840548116,0.000934288383681096
"7",0.000738734301896085,0.202659443486826,0.133710908643191,0.1509480423541,0.308544693425265,0.173110071410983,0.0302881063777395
"8",0.0115519839276745,0.00150678051230537,0.106981416373682,0.00150678051230537,0.694625816172778,0.0467101958814666,0.137117026619789
"9",0.00105596620908131,0.275607180570222,0.166490672298486,0.12073213657163,0.0538542766631468,0.321365716297078,0.0608940513903555
"10",0.129803816178447,0.0196183821553346,0.00618113410373555,0.0706799247514109,0.49529696318194,0.186240257995163,0.0921795216339693
"11",0.432628223703274,0.0182555780933063,0.171834250941756,0.122573167197914,0.000869313242538395,0.252970153578673,0.000869313242538395
"12",0.094293808174828,0.0174018615944962,0.280453257790368,0.252124645892351,0.0700121408336706,0.227842978551194,0.0578713071630919
"13",0.0245966675482677,0.000793440888653795,0.212377677862999,0.185929648241206,0.500661200740545,0.000793440888653795,0.0748479238296747
"14",0.0635196112460951,0.285664699757029,0.143353002429712,0.143353002429712,0.139881985421729,0.150295036445679,0.0739326622700451
"15",0.132692991817858,0.00106723585912487,0.371042333689079,0.00106723585912487,0.00106723585912487,0.477765919601565,0.0152970473141231
"16",0.00178057800301329,0.000410902616079989,0.326393644706205,0.000410902616079989,0.240104095329407,0.392138063279003,0.0387618134502123
"17",0.0469059678484915,0.31116494164281,0.291345518608236,0.000660647434485796,0.183439770975556,0.146003083021361,0.0204800704690597
"18",0.402021880625952,0.0516548954438443,0.0281124497991968,0.0932003877579283,0.338318792411023,0.0848912892951115,0.00180030466694364
"19",0.00743075883809953,0.480297230353524,0.248367484800721,0.0907453276289124,0.165052916009908,0.000675523530736321,0.00743075883809953
"20",0.0135603910438348,0.000946073793755913,0.0230211289813939,0.511825922421949,0.123935666982025,0.237464522232734,0.0892462945443078
"21",0.00741406425522354,0.56009885419007,0.17142215232532,0.0838013929454055,0.146708604807908,0.0231408672208492,0.00741406425522354
"22",0.0155134203398178,0.382418123614873,0.392267914306821,0.000738734301896085,0.000738734301896085,0.192809652794878,0.0155134203398178
"23",0.0141720054358377,0.369442826635605,0.350029120559115,0.0005824111822947,0.115123277033586,0.150067947971268,0.0005824111822947
"24",0.103099304237824,0.438330170777989,0.00189753320683112,0.0967741935483871,0.0651486401012018,0.229601518026565,0.0651486401012018
"25",0.00833031510322347,0.214777254617892,0.323433538572981,0.00108656283955089,0.359652299891344,0.0916334661354582,0.00108656283955089
"26",0.0132136624283221,0.444527549239591,0.357267514335577,0.00074794315632012,0.00074794315632012,0.177761156818748,0.00573423086512092
"27",0.00298096766796606,0.0259114881907819,0.0924099977069479,0.12451272643889,0.00986012382481082,0.736757624398074,0.00756707177252924
"28",0.00103412616339193,0.580144777662875,0.121682178559118,0.0113753877973113,0.00792830058600483,0.276801103067908,0.00103412616339193
"29",0.00069268067420919,0.550219348880166,0.00069268067420919,0.00069268067420919,0.127684137612561,0.312398984068344,0.00761948741630108
"30",0.00428901352688882,0.584955460244144,0.156054107555262,0.00428901352688882,0.00758825470141867,0.238535136918509,0.00428901352688882
"31",0.00254022015241321,0.12108382726503,0.20575783234547,0.00254022015241321,0.00254022015241321,0.595258255715495,0.0702794242167655
"32",0.0103916866506795,0.00239808153477218,0.0583533173461231,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.921662669864109
"33",0.103393843725335,0.0928702972901868,0.474348855564325,0.00342015259142331,0.292817679558011,0.0323599052880821,0.000789265982636148
"34",0.0441922241004588,0.481284713837237,0.227722772277228,0.000724462690171456,0.160106254527892,0.0852451098768413,0.000724462690171456
"35",0.00249791840133222,0.00249791840133222,0.0358034970857619,0.00249791840133222,0.00249791840133222,0.00249791840133222,0.951706910907577
"36",0.000719251977942939,0.000719251977942939,0.094222009110525,0.115799568448813,0.636058499160873,0.115799568448813,0.0366818508750899
"37",0.0149931849159473,0.305770104497955,0.251249432076329,0.0876874148114493,0.00590640617900954,0.3284870513403,0.00590640617900954
"38",0.0108243130724396,0.0108243130724396,0.00249791840133222,0.00249791840133222,0.00249791840133222,0.00249791840133222,0.968359700249792
"39",0.017017017017017,0.00811923034145256,0.00144589033477922,0.526415304193082,0.197197197197197,0.107107107107107,0.142698253809365
"40",0.00158646218931782,0.540983606557377,0.176097303014278,0.017451084082496,0.0809095716552089,0.149656266525648,0.0333157059756742
"41",0.0508192168841988,0.422938072757567,0.156345459594557,0.000833101916134407,0.0924743126909192,0.261871702304915,0.0147181338517079
"42",0.121279431363838,0.165704131497112,0.467792092403376,0.00133274100399822,0.183474011550422,0.0590848511772546,0.00133274100399822
"43",0.000980071871937275,0.373407383208102,0.000980071871937275,0.0401829467494283,0.121855602744201,0.455080039202875,0.00751388435151911
"44",0.000558555203872649,0.974306460621858,0.0154533606404766,0.000558555203872649,0.00242040588344815,0.00614410724259914,0.000558555203872649
"45",0.00502073783016809,0.989521938441388,0.000654878847413228,0.000654878847413228,0.00283780833879066,0.000654878847413228,0.000654878847413228
"46",0.0119090581017683,0.719234933237099,0.040779501984843,0.0119090581017683,0.0010826416456153,0.0696499458679177,0.145434861060989
"47",0.00256866231969966,0.000592768227622999,0.0322070737008496,0.0954356846473029,0.516301126259633,0.0796285319106896,0.273266152934203
"48",0.000973709834469328,0.679324894514768,0.0561506004543979,0.00421940928270042,0.000973709834469328,0.124310288867251,0.134047387211944
"49",0.000668002672010688,0.993765308394567,0.000668002672010688,0.000668002672010688,0.000668002672010688,0.000668002672010688,0.00289467824537965
"50",0.00195950359242325,0.583278902677988,0.0150228608752449,0.00195950359242325,0.171783148269105,0.21097322011757,0.0150228608752449
"51",0.0414792603698151,0.326336831584208,0.466266866566717,0.00649675162418791,0.0114942528735632,0.136431784107946,0.0114942528735632
"52",0.000869313242538395,0.000869313242538395,0.000869313242538395,0.287742683280209,0.221095334685598,0.487684729064039,0.000869313242538395
"53",0.000852030673104232,0.000852030673104232,0.000852030673104232,0.335984095427435,0.529111047997728,0.128656631638739,0.003692132916785
"54",0.158992180712424,0.132927888792354,0.593397046046916,0.00260642919200695,0.106863596872285,0.00260642919200695,0.00260642919200695
"55",0.019311502938707,0.632241813602015,0.296389588581024,0.019311502938707,0.0277078085642317,0.00251889168765743,0.00251889168765743
"56",0.00175336060783168,0.00175336060783168,0.106954997077732,0.0251315020455874,0.054354178842782,0.761542957334892,0.0485096434833431
"57",0.0193360087559285,0.0229843122947829,0.125136811382707,0.0412258299890551,0.256475738781467,0.00109449106165633,0.533746807734404
"58",0.00640078778926637,0.543082225504678,0.232890201871,0.0851797144263909,0.0113244707040867,0.0457902511078287,0.0753323485967504
"59",0.0671046457062412,0.0483341154387611,0.146879399343031,0.010793054903801,0.0436414828718911,0.339277334584702,0.343969967151572
"60",0.00297414779226722,0.353008464882178,0.0258522077327843,0.000686341798215511,0.174559597346145,0.437657286662091,0.00526195378631892
"61",0.0977368813727928,0.500621735886595,0.19224073613529,0.000746083063914449,0.0629196717234519,0.112658542651082,0.0330763491668739
"62",0.00628451723481242,0.103408874500095,0.00628451723481242,0.373833555513236,0.00247571891068368,0.370024757189107,0.137688059417254
"63",0.0054232492336713,0.000707380334826692,0.000707380334826692,0.23885875972648,0.634991747229427,0.0148549870313605,0.104456496109408
"64",0.000906070673512534,0.734823316218665,0.0582905466626397,0.00694654183026276,0.0492298399275143,0.145877378435518,0.00392630625188765
"65",0.0542156256441971,0.619047619047619,0.00886415172129458,0.00267985982271697,0.00267985982271697,0.233560090702948,0.0789527932385075
"66",0.000397298371076679,0.332803602171898,0.568533969010727,0.000397298371076679,0.00172162627466561,0.0957489074294795,0.000397298371076679
"67",0.213528520949016,0.380111055022716,0.00656234225138819,0.00151438667339727,0.01665825340737,0.289247854618879,0.0923775870772337
"68",0.23876829883897,0.375063099444725,0.00151438667339727,0.0116102978293791,0.0217062089853609,0.309439676930843,0.0418980312973246
"69",0.00242492072374557,0.511658272710315,0.034135422495803,0.02107815706025,0.205745196791643,0.224398433128148,0.000559597090095131
"70",0.0013094718463553,0.149716281099956,0.0973374072457442,0.101702313400262,0.210824967263204,0.315582714971628,0.12352684417285
"71",0.00215672178289001,0.526959022286125,0.160316319194824,0.00215672178289001,0.239396117900791,0.0668583752695902,0.00215672178289001
"72",0.0386853817185895,0.00102704553235193,0.572749058541595,0.137966449845943,0.062649777473468,0.0763437179048271,0.110578568983225
"73",0.00060108194750551,0.00060108194750551,0.00460829493087558,0.399318773792827,0.453416149068323,0.00060108194750551,0.140853536365458
"74",0.175177763413058,0.427278603749192,0.237664296487826,0.00495582848524025,0.000646412411118293,0.129928894634777,0.0243482008187891
"75",0.00183936235438381,0.664009809932557,0.00183936235438381,0.0447578172900061,0.0631514408338443,0.179644389944819,0.0447578172900061
"76",0.00315457413249211,0.844374342797056,0.0662460567823344,0.00315457413249211,0.0136698212407992,0.0662460567823344,0.00315457413249211
"77",0.000882093501911203,0.0155836518670979,0.109673625404293,0.127315495442517,0.556600999705969,0.0214642752131726,0.16847985886504
"78",0.0145679505088805,0.581321093594093,0.00658551187387747,0.000598682897625224,0.0784274595889044,0.313909399321493,0.00458990221512672
"79",0.228118750961391,0.0804491616674358,0.0896785109983079,0.0527611136748193,0.35886786648208,0.149669281648977,0.0404553145669897
"80",0.0455009181799633,0.000612119975515201,0.0332585186696593,0.38012650479494,0.196490512140379,0.165884513364619,0.178126912874923
"81",0.0297854613622162,0.0381170589460529,0.0214538637783795,0.24848989793793,0.0651947510935222,0.592168298271194,0.0047906686107061
"82",0.000462891529085018,0.123900632618423,0.438666872396235,0.0930411973460886,0.0945841691097053,0.136244406727357,0.113099830273106
"83",0.000906070673512534,0.538508003624283,0.121715493808517,0.0492298399275143,0.00392630625188765,0.284808215040773,0.000906070673512534
"84",0.000404803670219943,0.35798137903117,0.57117797868034,0.000404803670219943,0.007151531507219,0.0624746997706113,0.000404803670219943
"85",0.31842032587683,0.180336923501795,0.310135321734328,0.00635183650925159,0.00635183650925159,0.130626898646783,0.0477768572217619
"86",0.000879507475813544,0.994722955145119,0.000879507475813544,0.000879507475813544,0.000879507475813544,0.000879507475813544,0.000879507475813544
"87",0.000717531690983018,0.995694809854102,0.000717531690983018,0.000717531690983018,0.000717531690983018,0.000717531690983018,0.000717531690983018
"88",0.000746083063914449,0.995523501616513,0.000746083063914449,0.000746083063914449,0.000746083063914449,0.000746083063914449,0.000746083063914449
"89",0.065007509118215,0.31817206608024,0.0242437245226346,0.065007509118215,0.155116927697919,0.371808624758636,0.000643638704140742
"90",0.103482836381859,0.318967677273866,0.146078677023302,0.048358807316462,0.183663242295164,0.178651966925583,0.0207967927837635
"91",0.0253467240554758,0.465327594452415,0.159253945480631,0.00621712099473936,0.187948350071736,0.140124342419895,0.0157819225251076
"92",0.104808024904877,0.170529228640609,0.25700449671394,0.180906260809408,0.0114147353856797,0.180906260809408,0.0944309927360775
"93",0.00409965310627562,0.641122674235257,0.000946073793755913,0.000946073793755913,0.164932198044781,0.187007253232419,0.000946073793755913
"94",0.00334104343356464,0.021331277306605,0.098432279619635,0.216653816499614,0.021331277306605,0.419686455923927,0.219223849910049
"95",0.000604716790969563,0.0086676073372304,0.00262043942753477,0.514613989115098,0.321104616004838,0.0872807901632735,0.0651078411610562
"96",0.24940491933351,0.0245966675482677,0.0827823327162126,0.111875165300185,0.331393811161068,0.0457550912457022,0.154192012695054
"97",0.0422024995471835,0.676145625792429,0.167179858721246,0.000543379822495925,0.0150335084223872,0.0476362977721427,0.0512588299221156
"98",0.0178993583248902,0.470449172576832,0.227288078351908,0.011144883485309,0.18338399189463,0.0888213441404931,0.00101317122593718
"99",0.003225006201935,0.000744232200446539,0.003225006201935,0.871495906722898,0.0255519722153312,0.0925328702555197,0.003225006201935
"100",0.36510545056149,0.0775130101342098,0.135031498219666,0.20350588879759,0.000821692686935086,0.156943303204601,0.0610791563955081
"101",0.00616707157540647,0.721921136236218,0.082788263875911,0.0229863576901514,0.0454120725098112,0.114558026537096,0.00616707157540647
"102",0.000876936568254896,0.12364805612394,0.00380005846243788,0.3194972230342,0.0885705933937445,0.453960830166618,0.00964630225080386
"103",0.0387805424792647,0.56332660838377,0.00291414481058059,0.0477471418964358,0.0522304416050213,0.271912127325712,0.0230889934992154
"104",0.00190961171228517,0.606619987269255,0.243793761935073,0.0273711012094207,0.00827498408656907,0.110120942075111,0.00190961171228517
"105",0.00992842299699838,0.628723158623874,0.215423689679058,0.00069268067420919,0.00531055183560379,0.0745786192565227,0.0653428769337335
"106",0.813182016586643,0.162810999563509,0.018769096464426,0.0013094718463553,0.0013094718463553,0.0013094718463553,0.0013094718463553
"107",0.783572359843546,0.201216862233811,0.00999565406345067,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791
"108",0.804452204277608,0.189000436490615,0.0013094718463553,0.0013094718463553,0.0013094718463553,0.0013094718463553,0.0013094718463553
"109",0.805302042590178,0.179487179487179,0.00130378096479791,0.00564971751412429,0.00130378096479791,0.00564971751412429,0.00130378096479791
"110",0.0222682547902641,0.00155359917141378,0.281201450025893,0.00673226307612636,0.524598653547385,0.0947695494562403,0.0688762299326774
"111",0.0442587434230888,0.0442587434230888,0.106159083874961,0.168059424326834,0.307335190343547,0.0752089136490251,0.254719900959455
"112",0.00171330668189606,0.0930896630496859,0.161621930325528,0.338663620788121,0.3043974871502,0.0988006853226728,0.00171330668189606
"113",0.0303628733646013,0.0155517156257714,0.0451740311034313,0.610466551468773,0.0994816094791409,0.0772648728708961,0.121698346087386
"114",0.0573284382942672,0.348206721265179,0.00649534029935047,0.0149675232985032,0.336910477266309,0.175939000282406,0.0601524992939848
"115",0.0114942528735632,0.692307692307692,0.0026525198938992,0.0026525198938992,0.188328912466844,0.0999115826702034,0.0026525198938992
"116",0.000980071871937275,0.000980071871937275,0.0630512904279647,0.049983665468801,0.690297288467821,0.115321790264619,0.0793858216269193
"117",0.0241495715398598,0.0137626590495975,0.166969618280966,0.0968579589716956,0.475980264866268,0.177356530771228,0.0449233965203843
"118",0.0457811537671936,0.0314103880106754,0.00677478957092999,0.327037569287621,0.0971053171833299,0.355779100800657,0.136111681379594
"119",0.00102006120367222,0.793267596055763,0.00102006120367222,0.00102006120367222,0.00102006120367222,0.198231893913635,0.00442026521591295
"120",0.000707380334826692,0.825984437632634,0.003065314784249,0.000707380334826692,0.000707380334826692,0.156331053996699,0.0124970525819382
"121",0.0300157977883096,0.415933197923719,0.118032046942,0.0525840668020763,0.0390431053938163,0.343714737079666,0.000677048070412999
"122",0.000668002672010688,0.550656869294144,0.238922289022489,0.0318414606991761,0.0852816744600312,0.091961701180138,0.000668002672010688
"123",0.00324918770307423,0.000749812546863284,0.0257435641089728,0.343164208947763,0.435641089727568,0.0507373156710822,0.140714821294676
"124",0.0223325062034739,0.0896845090393477,0.107408720311946,0.217298830202056,0.0506912442396313,0.249202410492733,0.263381779510812
"125",0.0527278268820482,0.0161536117037489,0.644010972264554,0.0222493142334654,0.000914355379457482,0.229503200243828,0.0344407192928985
"126",0.000753579502637528,0.478020597839739,0.231851293644813,0.00828937452901281,0.15649334338106,0.0962069831700578,0.0283848279326802
"127",0.000897934750074828,0.00389105058365759,0.00389105058365759,0.138581263094882,0.656390302304699,0.0547740197545645,0.141574378928465
"128",0.00473153672083933,0.107591030652129,0.000617156963587739,0.0417609545361037,0.500514297469656,0.34211067681547,0.00267434684221354
"129",0.0503597122302158,0.210231814548361,0.274180655475619,0.170263788968825,0.18625099920064,0.106314948041567,0.00239808153477218
"130",0.470115192349489,0.000652032166920235,0.052814605520539,0.146272549445773,0.118017822212562,0.0506411649641382,0.161486633340578
"131",0.00137551581843191,0.106831728564879,0.134342044933517,0.18019257221458,0.203117835855112,0.00137551581843191,0.372764786795048
"132",0.390855076207698,0.0343580470162749,0.137690519245673,0.0627744768793593,0.00594161715319039,0.30302247481271,0.0653577886850943
"133",0.210979763574434,0.0126227208976157,0.212983370066119,0.0126227208976157,0.393307954317772,0.124824684431978,0.032658785814466
"134",0.00316224762831428,0.107759669180248,0.363171977621017,0.115057163707127,0.0955971783021163,0.156409632692775,0.158842130868402
"135",0.00273626604925279,0.00484108608713955,0.000631446011366028,0.145864028625553,0.0216796463902336,0.0195748263523469,0.804672700484109
"136",0.270391779062299,0.0113466067223293,0.000642260757867694,0.274673517448084,0.103403982016699,0.338899593234853,0.000642260757867694
"137",0.000819448238186288,0.000819448238186288,0.0581808249112264,0.0882272603113903,0.751980333242284,0.00355094236547391,0.0964217426932532
"138",0.000755477209770839,0.0284563082347016,0.000755477209770839,0.134223117602619,0.67564845127172,0.151850919163939,0.00831024930747922
"139",0.000622277535780958,0.00269653598838415,0.000622277535780958,0.143746110765401,0.00269653598838415,0.00891931134619373,0.840696950840075
"140",0.106333527019175,0.00174317257408483,0.454968041836142,0.181871005229518,0.0249854735618826,0.123765252760023,0.106333527019175
"141",0.180762852404643,0.000710732054015636,0.673537076522151,0.142857142857143,0.000710732054015636,0.000710732054015636,0.000710732054015636
"142",0.00210662777507697,0.00372711067898234,0.000486144871171609,0.672986549991898,0.162534435261708,0.0766488413547237,0.0815102900664398
"143",0.0999633833760527,0.00109849871841816,0.107286708165507,0.491761259611864,0.0120834859025998,0.28670816550714,0.00109849871841816
"144",0.0169274992015331,0.0648355158096455,0.109549664643884,0.103161929096135,0.393803896518684,0.23730437559885,0.074417119131268
"145",0.19208461276015,0.00102354145342886,0.0283179802115319,0.00102354145342886,0.601501194131696,0.0556124189696349,0.12043671102013
"146",0.00101317122593718,0.00101317122593718,0.115839243498818,0.0921985815602837,0.62242485646741,0.0921985815602837,0.0753123944613306
"147",0.00103770321687997,0.00103770321687997,0.00795572466274645,0.243168453822207,0.464545140089934,0.270840539605673,0.0114147353856797
"148",0.0115967885816236,0.00267618198037467,0.252453166815343,0.0740410347903658,0.0740410347903658,0.0115967885816236,0.573595004460303
"149",0.0588235294117647,0.0350830915325772,0.122131363756265,0.00606700079134793,0.378000527565286,0.195990503824848,0.203903983117911
"150",0.0099524015577672,0.00129813933362181,0.0142795326698399,0.589787970575508,0.273907399394202,0.0445694504543488,0.0662051060147122
"151",0.000614628149969269,0.0436385986478181,0.000614628149969269,0.162466707641877,0.676705593116165,0.115345216144233,0.000614628149969269
"152",0.00289467824537965,0.000668002672010688,0.000668002672010688,0.550656869294144,0.385882876864841,0.0162547316855934,0.0429748385660209
"153",0.00240696167376412,0.00240696167376412,0.0357341233104981,0.169042769857434,0.172745787817071,0.25050916496945,0.367154230698019
"154",0.0186894843503715,0.257374465210538,0.424003602792164,0.000675523530736321,0.102004053141184,0.151542445395181,0.0457104255798244
"155",0.0710876664154735,0.00577744285355438,0.0911831198191409,0.0133132378799297,0.653855815121829,0.0133132378799297,0.151469480030143
"156",0.165184586364861,0.0223659390999731,0.0412287793047696,0.186742118027486,0.0600916195095662,0.324171382376718,0.200215575316626
"157",0.0006635700066357,0.0006635700066357,0.0935633709356337,0.332448573324486,0.414288874142889,0.120106171201062,0.0382658703826587
"158",0.0602577499129223,0.00104493207941484,0.0985719261581331,0.408568443051202,0.0985719261581331,0.157784743991641,0.175200278648554
"159",0.0294255021018216,0.00140121438580103,0.0761326482951892,0.0200840728631481,0.730032695002335,0.141522652965904,0.00140121438580103
"160",0.0648996297018125,0.0473591892418632,0.361138179692068,0.00448255700643149,0.312414733969986,0.160397583317092,0.0493081270707464
"161",0.188735959500079,0.00680272108843537,0.00205663660813162,0.160259452618257,0.452934662236988,0.16500553709856,0.0242050308495491
"162",0.0493479928407057,0.0519048836614677,0.23855791357709,0.0135515213500384,0.484019432370238,0.0595755561237535,0.103042700076707
